p_evap,dT_cd,net_power,T_injection>=70,T_injection,p_ratio_crit,T_turbine_in,T_preheater_out,m_workingfluid,evap_steam_UA,evap_brine_UA,preheater_UA,evap_steam_pinch,evap_brine_pinch,preheater_ttd_min,thermal_efficiency
21.697552758448296,19.89172273093746,14.454491115480279,18.956437224366653,51.04356277563335,0.5715899040687117,118.88932503085334,118.88932503085334,279.9033875999485,916733.1397895132,1138023.9261986972,6913027.371763214,40.71592584826681,8.0,6.494833853577177,0.1199525354954617
7.335968514471088,19.53044453578722,4.497723373470144,10.765783057025033,59.23421694297497,0.19325522956983898,65.7962015420876,65.7962015420876,308.7312566736866,398976.37772562756,1696281.3081397128,1107619.3894357379,93.80904933703255,8.0,15.004021978974208,0.03933767156792724
21.871164066693307,16.09726856215005,15.170141281388382,22.415892794668935,47.584107205331065,0.5761634369518784,119.33612134785449,119.33612134785449,279.9774741942123,926855.0779326312,1130558.66788197,7245566.255932636,40.26912953126566,8.0,6.532126615924824,0.12322964098101186
9.166089164941086,27.801247504168032,4.956890371115794,3.8616443323496696,66.13835566765033,0.24146704860224147,75.51401784840567,75.51401784840567,300.96361033574675,444975.38875246746,1623881.9501204994,1280422.1806279721,84.09123303071448,8.0,13.913813857078537,0.0454196877676134
20.78315522510453,10.58159435790904,15.228113493358064,26.189615786654656,43.810384213345344,0.5475014548236178,116.49001811970584,116.49001811970584,279.71247224088194,865949.8774141773,1176731.5295301108,6643317.542868573,43.11523275941431,8.0,7.887092949898943,0.12091237316989122
21.262054609258755,24.842158812609014,13.293909407916269,14.1957228272326,55.8042771727674,0.5601173500858471,117.75641848162581,117.75641848162581,279.7715542697345,892032.0187651153,1156583.754228933,6297696.175209875,41.848832397494334,8.0,6.670962597945504,0.11370216437530734
21.23238433721176,10.278851308522974,15.401107074845141,26.815100183208642,43.18489981679136,0.5593357306957787,117.67859263619272,117.67859263619272,279.76532032701715,890383.9295758569,1157839.8086302332,6971738.936760303,41.92665824292743,8.0,7.5136411875192834,0.12183085401243007
13.647226248239827,15.515199984576519,11.296808495090344,18.21300546202326,51.78699453797674,0.3595159707123242,94.35537849302307,94.35537849302307,287.74886453239145,573078.3620874342,1455103.7267523382,3369259.9194487697,65.24987238609708,8.0,11.556781736749429,0.09418534516777465
23.486187843750322,24.732826595869504,14.171536083028117,16.56746942261077,53.43253057738923,0.6187088473063836,123.36725111720136,123.36725111720136,281.3077973266445,1029402.1937843233,1059109.2420074162,8670623.261578094,36.237999761918786,8.0,4.287800891027132,0.11938557536612748
14.015714054010086,7.899594367837626,11.69146126196875,25.138423617631304,44.861576382368696,0.36922323640700966,95.68792919719203,95.68792919719203,286.95762379502673,584989.215532241,1441320.0638482994,3843840.4222264923,63.917321681928115,8.0,11.738483638541652,0.09341757740700166
21.85594665861656,12.1034444198302,15.608334669840383,25.825850084854665,44.174149915145335,0.5757625568655574,119.29706730261046,119.29706730261046,279.970479026835,925961.4224670181,1131214.5677313944,7402232.724197258,40.30818357650969,8.0,6.794619974823831,0.12420118854868285
7.8479189152560505,15.555892647333554,5.972138900785383,15.232549238278636,54.76745076172136,0.20674180493298341,68.68025889611829,68.68025889611829,306.3807385177326,411604.1698232445,1675627.9378202225,1483888.5261850697,90.92499198300186,8.0,14.451800641900775,0.05074070579799057
24.388904892132985,9.201246056704989,16.557017622120327,31.301660269087904,38.698339730912096,0.642489591468203,125.52790442010956,125.52790442010956,282.6180129024369,1094296.3460550285,1017398.6807388811,11106258.037172815,34.077346459010585,8.0,3.8152621085880014,0.12756955267674777
18.04411301911709,27.400615001732533,11.378684610694314,9.587017972877618,60.41298202712238,0.47534544307473897,108.78911229808546,108.78911229808546,280.9316367542954,735226.2610621599,1287524.20457572,4357221.925580761,50.81613858103469,8.0,8.959399376038277,0.1002981593325045
11.566468865302632,5.722751343470726,9.01461087709934,26.326116237087717,43.67388376291228,0.3047014980322084,86.28555835100713,86.28555835100713,293.01199977724986,510172.3854869442,1532838.2521580616,3169282.675665907,73.31969252811302,8.0,12.688089748097127,0.07151838937960141
20.211247302163986,15.293001057040641,14.625180030013478,21.727038488114147,48.27296151188585,0.5324353873067436,114.94829818961324,114.94829818961324,279.7543014553942,836185.3082605198,1200456.9609693745,6081544.305672283,44.65695268950691,8.0,8.046822831850761,0.11930507891154757
12.934042768905169,17.471368602249143,10.499523039723494,16.131538947980232,53.86846105201977,0.3407282078215271,91.6987795759756,91.6987795759756,289.3979488703056,550723.5591427356,1481738.2400738506,3040328.1779623614,67.90647130314454,8.0,11.798204981430956,0.08869651541918144
17.326408595277748,15.361186938744737,13.349259409550564,19.934888454928057,50.06511154507194,0.45643858259425046,106.62700432576497,106.62700432576497,281.6517360777265,705331.8576273628,1315537.9773335939,4682781.385614732,52.97824655335518,8.0,9.892385837083339,0.11010787972205802
19.698604956079823,28.46588225337031,11.882185497225478,9.707355901357516,60.292644098642484,0.5189305836691207,113.53801478015413,113.53801478015413,279.89112191998487,810695.5703246265,1221435.851195109,5092981.751209774,46.06723609896602,8.0,7.809892952727353,0.10465269874057664
20.899772389079946,20.492099845638307,14.025896885853241,17.738495653260998,52.261504346739,0.550573561356163,116.80042767856173,116.80042767856173,279.71878956681127,872200.7877200361,1171849.6647052863,6274590.556365044,42.80482320055842,8.0,7.193665989049293,0.11728787230929871
23.32513124795098,21.461061076709164,14.778699113288067,19.281167493607597,50.7188325063924,0.6144660497352735,122.97501648857963,122.97501648857963,281.11956169137125,1018438.2737201472,1066408.811593729,8618871.185933167,36.63023439054052,8.0,4.626009901973305,0.1223948275641672
15.207457878088743,26.491869931424986,10.10708315144758,8.854517612370955,61.145482387629045,0.40061796306872344,99.82727904716313,99.82727904716313,284.67578373063196,625364.004280632,1396535.3992148417,3319088.1071789428,59.77797183195702,8.0,10.540124022452403,0.0895248921637587
24.051124034223395,17.377105966069095,15.807506021642524,23.783625221032878,46.21637477896712,0.6335912548530926,124.72681954591405,124.72681954591405,282.0752500678838,1069303.5354792844,1033169.3592350256,10084957.35685744,34.878431333206095,8.0,3.8540276198211245,0.1273427155128468
