p_evap,dT_cd,net_power,T_injection>=70,T_injection,p_ratio_crit,T_turbine_in,T_preheater_out,m_workingfluid,evap_steam_UA,evap_brine_UA,preheater_UA,evap_steam_pinch,evap_brine_pinch,preheater_ttd_min,thermal_efficiency
10.938757785384887,20.605490632435853,13.220119098444497,-0.9118495146192913,70.91184951461929,0.3238234986792447,120.35526708458963,115.35526708459042,234.59365742920843,895027.2254731247,1118709.2530906592,2228974.6692454787,39.64473291563945,10.0,13.452718843135756,0.12526558795572593
10.409863804620667,20.365190682911745,13.039691439095273,0.10681951077970098,69.8931804892203,0.30816648326289714,117.80935931413717,112.80935931413808,238.08420196384222,843719.2597485781,1155167.097313549,2199421.761568975,42.19064068609191,10.0,13.710849062933562,0.12266318122425882
6.508179383250958,14.690919650454802,11.128351235689045,9.616572312107735,60.383427687892265,0.192663688077293,95.23637308751364,90.23637308751245,268.1808047067674,559462.231885566,1408812.7092951566,1844814.0462085768,64.76362691271544,10.0,16.002602548187724,0.09807233815453216
17.828961473161833,7.924426182421037,14.708129990617959,-7.710126424747102,77.7101264247471,0.5277963727993438,147.25570974108177,142.25570974108058,196.3723275338855,2512358.497511641,479394.7365563341,2396150.50663763,12.744290259147306,10.0,10.736571118263498,0.14648451628270936
9.183468561368798,16.583429632593894,12.96247579188814,4.560584076506359,65.43941592349364,0.2718611178617169,111.5140226565216,106.51402265652274,246.62708268697915,738985.0264744591,1237010.0100800204,2163598.9037795593,48.485977343707475,10.0,14.349570673547134,0.11820390133176133
8.910900615594059,17.91142564550657,12.628356821310273,4.073986497818169,65.92601350218183,0.26379220294831435,110.03110019789028,105.03110019789148,248.62174661494112,717992.749428461,1254802.795662254,2114704.8826059876,49.9688998023388,10.0,14.500098841943043,0.11554345198497099
12.210660664395732,6.7276016042716265,13.826379650346642,5.153039139653458,64.84696086034654,0.3614760409827037,126.1238821787876,121.12388217878879,226.60524171461083,1038097.257976769,1027115.1591800242,2435010.2089635665,33.87611782144148,10.0,12.86832999398041,0.12557058194979975
12.581653039909288,22.81534197332455,13.416696966565171,-5.088373856395208,75.08837385639521,0.37245864534959405,127.72202051345101,122.72202051345107,224.37216282431396,1086211.9926904764,999125.9670871272,2274399.2215776793,32.277979486778065,10.0,12.706572271761615,0.13104012560360984
6.460785500512345,25.67958244102779,9.220267418518201,1.13176170719305,68.86823829280695,0.19126067201043057,94.90631968917552,89.90631968917455,268.6104870660991,556720.292211606,1411845.3719729974,1552364.6452198625,65.09368031105356,10.0,16.036126078499308,0.08610826923776294
7.722507777952336,10.687152688083415,12.44594313473492,10.885838718287062,59.11416128171294,0.22861183475288144,103.1423138933755,98.14231389337442,257.8037564021947,634297.6081419475,1331318.2195861028,2115160.114643532,56.85768610685358,10.0,15.199598228960667,0.10876782970478148
12.269379326037857,23.84660355844521,13.173284833943226,-5.178125850510696,75.1781258505107,0.3632143080532225,126.37920830432557,121.37920830432682,226.24906325368786,1045495.7567625974,1022728.1121967793,2250323.4647953925,33.620791695903506,10.0,12.842482320642773,0.12874789710031406
10.721760015169941,19.791865466367085,13.254135797519204,-0.03163856240644236,70.03163856240644,0.3173996452092937,119.32199934267805,114.32199934267891,236.01284980560783,873468.7069259534,1133767.120691002,2227792.7364310804,40.678000657551024,10.0,13.557467890715088,0.12480300486874586
7.640851404522415,14.916516434091022,12.13342122794753,8.003566965620678,61.99643303437932,0.22619453536182402,102.64082890080527,97.64082890080641,258.46695204626855,628960.7196362831,1336534.1028888158,2022066.8762182384,57.359171099423804,10.0,15.250530403152936,0.1080871074285738
11.376283263031148,20.47973730664073,13.397783306980237,-1.567244766006354,71.56724476600635,0.33677570346450997,122.39325666419853,117.3932566641991,231.7841758184532,940831.4314979957,1087883.9871531755,2253953.603606722,37.60674333603055,10.0,13.246176452483269,0.12754636628970445
6.570892115832209,18.521449109203644,10.65470729552748,6.632444912907147,63.36755508709285,0.1945201928902371,95.67037472636673,90.67037472636787,267.61537714841717,563109.120647498,1404802.0983531724,1764128.3312561987,64.32962527386235,10.0,15.958520722204867,0.09579583886609602
10.451109310253123,15.569100649606398,13.684530668432789,3.1300009271904514,66.86999907280955,0.30938748698203444,118.01130318123688,113.01130318123768,237.80809476490475,847573.0836533643,1152352.7777725137,2271375.7493678257,41.988696818992196,10.0,13.690369719498392,0.12602728831519752
9.279416636287202,29.021527142392358,10.979060682324143,-4.1656737976982186,74.16567379769822,0.27470149900198937,112.02827525025077,107.02827525025185,245.9338227099371,746554.5862315011,1230717.711045904,1943666.6467664945,47.97172474997831,10.0,14.297375507949482,0.10650763501214028
7.647171886682521,8.444045212708772,12.200977848305335,12.576005768445498,57.4239942315545,0.22638164258977267,102.67978701608183,97.67978701608291,258.41545610947037,629372.0974336399,1336130.482613388,2147764.2406495814,57.32021298414725,10.0,15.246573677834704,0.10545419028550251
15.227552365854294,11.901788200224289,14.9556525711742,-4.04274638295982,74.04274638295982,0.4507860380655504,138.20577080752366,133.2057708075224,209.50333348666095,1561244.2419670937,774854.6840392633,2406940.016579008,21.794229192705416,10.0,11.647395439544425,0.14495405054676097
15.535223726196863,28.62805443479384,13.090811746552424,-13.764545599777705,83.7645455997777,0.4598941304380362,139.33408574919855,134.3340857491974,207.880444354522,1638445.5044041108,744980.960543711,2275269.850777842,20.66591425103053,10.0,11.533637971141388,0.13659830363922212
